"dataset","source_id","file_name","path","source_url","license","bytes","sha256","frozen_at_utc"
"cytokines_2025_meta","GCST90428413","GCST90428413.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428413/GCST90428413.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428413/harmonised/GCST90428413.h.tsv.gz","GWAS Catalog CC0",398189138,"58f55e7f430dffa51bef5f6e4d848c96e73164d938690ac08c04dd90acc00c92","2026-07-21T07:03:02Z"
"cytokines_2025_meta","GCST90428414","GCST90428414.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428414/GCST90428414.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428414/harmonised/GCST90428414.h.tsv.gz","GWAS Catalog CC0",279507430,"2a6c42c765be1ea80c3bcc8b7eaa0d31bb1f1e8273631cb6888c01bc91ed1d9e","2026-07-21T07:09:13Z"
"cytokines_2025_meta","GCST90428415","GCST90428415.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428415/GCST90428415.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428415/harmonised/GCST90428415.h.tsv.gz","GWAS Catalog CC0",281287081,"c415842592d6ae8889a241dd4ce6044ba37f412a8555f40b31f8ac58a8a5affc","2026-07-21T07:14:02Z"
"cytokines_2025_meta","GCST90428416","GCST90428416.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428416/GCST90428416.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428416/harmonised/GCST90428416.h.tsv.gz","GWAS Catalog CC0",292900887,"6aef3d07be27ee01f3a2ffe97baaf84b2ce8912367d772bb032c670c4dea1ec5","2026-07-21T07:19:24Z"
"cytokines_2025_meta","GCST90428417","GCST90428417.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428417/GCST90428417.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428417/harmonised/GCST90428417.h.tsv.gz","GWAS Catalog CC0",257869278,"6d67146fa13ed6a298099ce0f2e043c1f9e6b4f597445655c641e88137ea2dfd","2026-07-21T07:23:58Z"
"cytokines_2025_meta","GCST90428418","GCST90428418.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428418/GCST90428418.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428418/harmonised/GCST90428418.h.tsv.gz","GWAS Catalog CC0",370478875,"278e93c15fbbccf6fe38bd0dfe1bc81aa0291ad793772d6cf638c0d564cc956b","2026-07-21T07:28:50Z"
"cytokines_2025_meta","GCST90428419","GCST90428419.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428419/GCST90428419.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428419/harmonised/GCST90428419.h.tsv.gz","GWAS Catalog CC0",278889130,"5723706801a6b273a483896f2c4b3b3066fa269a169341ceb63a7c2a87e40dd0","2026-07-21T07:32:59Z"
"cytokines_2025_meta","GCST90428420","GCST90428420.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428420/GCST90428420.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428420/harmonised/GCST90428420.h.tsv.gz","GWAS Catalog CC0",340708355,"56b76dd3669cae4679d42554661eb0c124aa70a621dbec4ad96a087b7bf9981a","2026-07-21T07:35:37Z"
"cytokines_2025_meta","GCST90428421","GCST90428421.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428421/GCST90428421.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428421/harmonised/GCST90428421.h.tsv.gz","GWAS Catalog CC0",281029418,"41361fdbe6fc73ef1b557d441d5638f32c0b342a765510c218fc350209f49a93","2026-07-21T07:39:57Z"
"cytokines_2025_meta","GCST90428422","GCST90428422.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428422/GCST90428422.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428422/harmonised/GCST90428422.h.tsv.gz","GWAS Catalog CC0",281137764,"bfa1090f859fd78a5cd30a37ced412e370c891d3ec2ce34cda1cf1c957caeb49","2026-07-21T07:41:40Z"
"cytokines_2025_meta","GCST90428423","GCST90428423.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428423/GCST90428423.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428423/harmonised/GCST90428423.h.tsv.gz","GWAS Catalog CC0",389530967,"18b4d0a265c6ddf4193bac777f153a44713da81790f62aeab101a380e77f850e","2026-07-21T07:47:14Z"
"cytokines_2025_meta","GCST90428424","GCST90428424.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428424/GCST90428424.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428424/harmonised/GCST90428424.h.tsv.gz","GWAS Catalog CC0",400517403,"ae2045e4c82754fe1073eba94f7e899b9039affbf144d22b42f334be1c18bc02","2026-07-21T07:52:12Z"
"cytokines_2025_meta","GCST90428425","GCST90428425.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428425/GCST90428425.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428425/harmonised/GCST90428425.h.tsv.gz","GWAS Catalog CC0",227365797,"92196cd251b63026f50c27188deca51a4ad229b72bc1088c0023d4300d09d01f","2026-07-21T07:55:36Z"
"cytokines_2025_meta","GCST90428426","GCST90428426.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428426/GCST90428426.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428426/harmonised/GCST90428426.h.tsv.gz","GWAS Catalog CC0",280077155,"24b410e010d89dbc1adb9313442f5a338af043c356ad69a466f3baa6024a096a","2026-07-21T08:00:25Z"
"cytokines_2025_meta","GCST90428427","GCST90428427.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428427/GCST90428427.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428427/harmonised/GCST90428427.h.tsv.gz","GWAS Catalog CC0",281185236,"f340d2792dfdac948cf552bd0e6a98633fa694edd936405d4101f00f2320f110","2026-07-21T08:04:45Z"
"cytokines_2025_meta","GCST90428428","GCST90428428.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428428/GCST90428428.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428428/harmonised/GCST90428428.h.tsv.gz","GWAS Catalog CC0",398476479,"faf3d5cadb7dd73b7a9214105bebf04140324c4324b901e8a6612de6a1dbba29","2026-07-21T08:11:10Z"
"cytokines_2025_meta","GCST90428429","GCST90428429.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428429/GCST90428429.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428429/harmonised/GCST90428429.h.tsv.gz","GWAS Catalog CC0",257838860,"ff16068e213bb9ea07606b3a0ef0be5737b28bba899e3f50f73a277c2c46093f","2026-07-21T08:15:32Z"
"cytokines_2025_meta","GCST90428430","GCST90428430.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428430/GCST90428430.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428430/harmonised/GCST90428430.h.tsv.gz","GWAS Catalog CC0",334142911,"f2e74a39a8beb86cb1685d3e05c07ec48e2105a6beea95db5b65da6b3ca62f4d","2026-07-21T08:22:37Z"
"cytokines_2025_meta","GCST90428431","GCST90428431.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428431/GCST90428431.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428431/harmonised/GCST90428431.h.tsv.gz","GWAS Catalog CC0",279812823,"22a9ffbe3d36e51186a6a7b43e53686ae658644aeb174f74420e9de11a635f14","2026-07-21T08:28:03Z"
"cytokines_2025_meta","GCST90428432","GCST90428432.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428432/GCST90428432.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428432/harmonised/GCST90428432.h.tsv.gz","GWAS Catalog CC0",399826086,"2b5ed915ef25d0e1e2c6cec80e1e21b6136d71ec7b5b3b96a066f0ca76c5b1f0","2026-07-21T08:35:23Z"
"cytokines_2025_meta","GCST90428433","GCST90428433.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428433/GCST90428433.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428433/harmonised/GCST90428433.h.tsv.gz","GWAS Catalog CC0",281278215,"1584d0d56c63c1f684a6b8bfeecc7bff4ca500297ee8c561bee403fd5f7fc923","2026-07-21T08:40:56Z"
"cytokines_2025_meta","GCST90428434","GCST90428434.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428434/GCST90428434.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428434/harmonised/GCST90428434.h.tsv.gz","GWAS Catalog CC0",291535301,"031a842ca54f4957d28714204ea3b650be29bed55def186f56711b0d4ce751f1","2026-07-21T08:48:15Z"
