"pair_id","dataset","source_id","trait","tier","outcome_id","outcome_ancestry","analysis_role","effect_scale","requested_instrument_rows","harmonised_snps","excluded_snps","pair_harmonisation_status","exposure_role","exposure_outcome_overlap_class","cross_analysis_dependence","method","method_role","nsnp","beta","se","ci_lower","ci_upper","p","exponentiable","or","or_ci_lower","or_ci_upper","mean_F","min_F","analysis_status","error_message","warning_message","p_for_fdr","q_230","fdr_significant"
"ed_2025_afr|microbiome_2026|GCST90671426|primary","microbiome_2026","GCST90671426","Gut microbiome genus presence (UBA7597)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.0258573147082817,0.0162726964809828,-0.0577512137423597,0.0060365843257963,0.11206039270918,FALSE,,,,34.3536506483297,34.3536506483297,"estimated","","",0.11206039270918,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90671285|primary","microbiome_2026","GCST90671285","Gut microbiome species presence (Lentihominibacter sp905193765, GCA_905193765.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.015448213192613,0.0108484643206552,-0.036710812548665,0.00581438616343897,0.154446472069208,FALSE,,,,30.8224036126411,30.8224036126411,"estimated","","",0.154446472069208,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670792|primary","microbiome_2026","GCST90670792","Gut microbiome species abundance (CAG-317 sp000433215, GCF_003435815.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.0692487386077964,0.0493224633958664,-0.16591899049249,0.0274215132768968,0.16031884956663,FALSE,,,,30.4982550117685,30.4982550117685,"estimated","","",0.16031884956663,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90671093|primary","microbiome_2026","GCST90671093","Gut microbiome species presence (QAMM01 sp003150405, GCA_003150405.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,0.0222033333322978,0.0161596312462138,-0.00946896191372941,0.053875628578325,0.169441682421453,FALSE,,,,30.1050128567866,30.1050128567866,"estimated","","",0.169441682421453,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90671902|primary","microbiome_2026","GCST90671902","Gut microbiome function abundance (Ethanol production I, MF0090)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",2,1,1,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,0.066788483383809,0.0486087943113603,-0.0284830027983725,0.162059969565991,0.169441682421453,FALSE,,,,30.2986921450388,30.2986921450388,"estimated","","",0.169441682421453,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90671616|primary","microbiome_2026","GCST90671616","Gut microbiome genus presence (Tidjanibacter)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,0.0137244098518403,0.0102420969043584,-0.0063497312068714,0.033798550910552,0.180245344928905,FALSE,,,,31.3770042019379,31.3770042019379,"estimated","","",0.180245344928905,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90671389|primary","microbiome_2026","GCST90671389","Gut microbiome genus presence (Limivicinus)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,0.0167301017817355,0.0125507140148054,-0.00786884566754505,0.0413290492310161,0.182531803800883,FALSE,,,,30.25,30.25,"estimated","","",0.182531803800883,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670899|primary","microbiome_2026","GCST90670899","Gut microbiome species presence (Dysosmobacter sp900544615, GCA_900544615.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.025661358623767,0.0195440659739277,-0.06396702404414,0.0126443067966059,0.189182948173328,FALSE,,,,31.190410405453,31.190410405453,"estimated","","",0.189182948173328,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90671115|primary","microbiome_2026","GCST90671115","Gut microbiome species presence (Lawsonibacter hMGS.05443, )","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,0.0159450152096548,0.0121717673356144,-0.00791121039635038,0.03980124081566,0.190195835590478,FALSE,,,,30.3354260795178,30.3354260795178,"estimated","","",0.190195835590478,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670756|primary","microbiome_2026","GCST90670756","Gut microbiome species abundance (Intestinibacter sp900540355, GCF_015667935.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",4,2,2,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_ivw_mre","primary_estimator",2,-0.04468981781819,0.0351218256395794,-0.113527331143061,0.0241476955066811,0.203222875762273,FALSE,,,,33.3526318309442,32.1513128112268,"estimated","","",0.203222875762273,1,FALSE
