"pair_id","outcome_id","dataset","source_id","trait","tier","requested_instrument_rows","harmonised_snps","excluded_snps","pair_harmonisation_status","outcome_ancestry","analysis_role","effect_scale","exposure_role","exposure_outcome_overlap_class","cross_analysis_dependence","method","nsnp","beta","se","ci_lower","ci_upper","p","exponentiable","or","or_ci_lower","or_ci_upper","mean_F","min_F","analysis_status","error_message","warning_message","family","eligible","eligibility_frozen","q","fdr_alpha","fdr_significant","replicated","conditional_go_candidate","n_forward","n_reverse","global_bonferroni_threshold","global_bonferroni_status","bonferroni_pass","analysis_role_final","evidence_label","direction","canonical_trait_id"
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671469|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671469","Gut microbiome genus presence (UMGS1994)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,0.197943820224719,0.105251065478497,-0.00834447744760136,0.40423211789704,0.0600151432424463,TRUE,1.21889391471187,0.991690241067931,1.49815165441348,32.7508763477072,32.7508763477072,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671359|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671359","Gut microbiome genus abundance (Ventricola)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,-0.834036850921273,0.448869346733668,-1.71380460428328,0.0457309024407383,0.0631571183220754,TRUE,0.434292568547856,0.180178977206729,1.04679268369634,29.9982324720142,29.9982324720142,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671860|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671860","Gut microbiome function abundance (Valine degradation I, MF0041)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,0.765646808510638,0.412232340425532,-0.042313731986059,1.57360734900734,0.0632658344750464,TRUE,2.15038481213098,0.958568999636621,4.82401876338224,29.8674959437534,29.8674959437534,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670529|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90670529","Gut microbiome species presence (Butyribacter intestini, GCA_001414325.1)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,0.36199323867478,0.197036511156187,-0.02419122683077,0.74817770418033,0.0661820530797933,TRUE,1.43618923138505,0.976099035584831,2.11314572922466,32.3585946745562,32.3585946745562,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671669|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671669","Gut microbiome family abundance (Butyricicoccaceae)","primary",2,2,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_ivw_mre",2,-0.408590973420001,0.230068477688535,-0.859516903667487,0.0423349568274853,0.0757405421903986,TRUE,0.664586010079082,0.423366559754948,1.04324386188763,57.8694896047922,32.4023668639053,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671223|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671223","Gut microbiome species presence (Fumia xinanensis, GCF_014384905.1)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,0.256912937347437,0.147695280716029,-0.0325644935425135,0.546390368237387,0.081950426152444,TRUE,1.29293255572117,0.967960020647445,1.72700789080683,30.6476949922896,30.6476949922896,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670774|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90670774","Gut microbiome species abundance (Pauljensenia sp000278725, GCF_000278725.1)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,0.755641196013289,0.446792358803987,-0.120055735810222,1.6313381278368,0.0907875187009254,TRUE,2.12897617684033,0.88687100486559,5.11070892687558,36.9762269156208,36.9762269156208,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670908|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90670908","Gut microbiome species presence (Scatomorpha sp900759385, GCA_900759385.1)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,-0.286658735128366,0.169877269881027,-0.619612065887169,0.0462945956304379,0.0915176074201761,TRUE,0.750767895833782,0.538153165076463,1.04738291994362,30.5361406113433,30.5361406113433,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670546|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90670546","Gut microbiome species presence (Gemmiger sp900540775, GCF_018784445.1)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,0.302328947368421,0.180043660287081,-0.0505501424390227,0.655208037175865,0.0931134691042082,TRUE,1.35300622135153,0.950706256746636,1.92554306025127,30.855994966943,30.855994966943,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670875|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90670875","Gut microbiome species presence (Blautia A luti, GCF_009707925.1)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,0.31923429781228,0.192172900494001,-0.0574176659605627,0.695886261585122,0.0966767588916477,TRUE,1.37607369819591,0.944199626955518,2.00548567146995,30.3999909158352,30.3999909158352,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
