"exposure_id","module_id","exposure_trait","mediator_id","mediator_name","a_beta","a_se","b_beta","b_se","indirect_beta","indirect_se","ci_lower","ci_upper","p","p_for_fdr","q","fdr_alpha","product_fdr_significant","x_to_m_fdr_significant","m_to_y_fdr_significant","component_fdr_gate","overlap_class","variance_status","colocalization_status","analysis_status","evidence_label","family","family_denominator"
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_IL4","Interleukin-4",0.05892164828466,0.120003356995234,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_IL4","Interleukin-4",-0.127274474235657,0.074299167679893,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_IL5","Interleukin-5",0.014004707275934,0.0921362320785126,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_IL5","Interleukin-5",,,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_IL5","Interleukin-5",-0.179656038466524,0.119372783034235,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_IL5","Interleukin-5",0.0148986141613386,0.125198438330576,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_IL5","Interleukin-5",-0.118988007965179,0.0804516619101958,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_IL6","Interleukin-6",0.0348401071905689,0.0769097288975031,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_IL6","Interleukin-6",0.21683335048332,0.094977376471012,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_IL6","Interleukin-6",-0.152162253851702,0.100040929554045,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_IL6","Interleukin-6",0.0692105986105497,0.107637011836003,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_IL6","Interleukin-6",0.0444583730848272,0.0677719101902851,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_IL7","Interleukin-7",0.14355821132143,0.0910902356100446,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_IL7","Interleukin-7",,,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_IL7","Interleukin-7",-0.0312816523494479,0.118491107384272,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_IL7","Interleukin-7",0.114127618455892,0.127090889149101,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_IL7","Interleukin-7",,,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_IL8","Interleukin-8",0.038079831988636,0.0783535637626255,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_IL8","Interleukin-8",0.161552440931099,0.0922103047831985,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_IL8","Interleukin-8",-0.0895880714699074,0.101920482494213,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_IL8","Interleukin-8",0.0902588108870828,0.109670487104596,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_IL8","Interleukin-8",-0.116043428543474,0.0716759920016143,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_IL9","Interleukin-9",0.0650340089021486,0.0908296213717159,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_IL9","Interleukin-9",,,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_IL9","Interleukin-9",-0.0940460199434814,0.118148266260655,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_IL9","Interleukin-9",0.139395744828393,0.126723404389448,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_IL9","Interleukin-9",-0.106787813644116,0.0784627580044942,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_CXCL10","CXCL10 / IP-10",-0.011164822923786,0.0907709180795612,0.128761772467238,0.201924108320218,-0.00143760238894954,0.0119032671045641,-0.0247680059138952,0.0218928011359961,0.903870230137418,0.903870230137418,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_CXCL10","CXCL10 / IP-10",,,0.128761772467238,0.201924108320218,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_CXCL10","CXCL10 / IP-10",0.0311710115047456,0.118072013275552,0.128761772467238,0.201924108320218,0.00401363469094771,0.016454568103592,-0.0282373187920925,0.036264588173988,0.807291064027758,0.807291064027758,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_CXCL10","CXCL10 / IP-10",0.162732378784956,0.126639983490238,0.128761772467238,0.201924108320218,0.0209537095301609,0.0366831160113064,-0.0509451978519997,0.0928526169123215,0.567858282742854,0.567858282742854,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_CXCL10","CXCL10 / IP-10",0.0372462547603976,0.0784131679166263,0.128761772467238,0.201924108320218,0.0047958937807151,0.0125899123932311,-0.0198803345100178,0.029472122071448,0.703254103406175,0.703254103406175,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_CSF1","CSF1",-0.0597613832894766,0.0791541500522869,-0.196604227834636,0.675118263034218,0.0117493406159573,0.0432432298242149,-0.0730073898395038,0.0965060710714184,0.78584994371793,0.78584994371793,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_CSF1","CSF1",0.0623358985815483,0.0922128677241841,-0.196604227834636,0.675118263034218,-0.0122555012070035,0.0458230112054193,-0.102068603169625,0.0775576007556184,0.789120407220071,0.789120407220071,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_CSF1","CSF1",-0.0902977603854618,0.102962098501097,-0.196604227834636,0.675118263034218,0.0177529214557807,0.0642346881386528,-0.108147067295979,0.14365291020754,0.782259344684495,0.782259344684495,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_CSF1","CSF1",0.126199030944781,0.110798095649501,-0.196604227834636,0.675118263034218,-0.024811263032378,0.0879399288714989,-0.197173523620516,0.14755099755576,0.777837109016478,0.777837109016478,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_CSF1","CSF1",0.0211605480459696,0.0698367922309225,-0.196604227834636,0.675118263034218,-0.00416025320913557,0.0198142569863425,-0.0429961969023668,0.0346756904840957,0.83369685161357,0.83369685161357,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_CCL2","CCL2 / MCP-1",-0.0172194952187948,0.0720480971497693,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_CCL2","CCL2 / MCP-1",0.0556085984450416,0.0846401802816466,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_CCL2","CCL2 / MCP-1",-0.130174095337004,0.0937178512145463,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_CCL2","CCL2 / MCP-1",-0.138977147945734,0.102793748480572,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_CCL2","CCL2 / MCP-1",-0.0623628722166049,0.0646247380482951,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_CCL7","CCL7",0.00657873433556181,0.0939819190794544,0.0790470116285806,0.0782925520390046,0.000520029289524497,0.00744682369055913,-0.0140757451439714,0.0151158037230204,0.94432708869866,0.94432708869866,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_CCL7","CCL7",,,0.0790470116285806,0.0782925520390046,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_CCL7","CCL7",-0.144617247636371,0.122246194113584,0.0790470116285806,0.0782925520390046,-0.0114315612556055,0.0148854060727868,-0.0406069571582676,0.0177438346470565,0.442504371413942,0.442504371413942,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_CCL7","CCL7",,,0.0790470116285806,0.0782925520390046,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_CCL7","CCL7",,,0.0790470116285806,0.0782925520390046,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_MIF","MIF",-0.0416749345738235,0.0909933069297457,0.0468064183564819,0.693527875795184,-0.00195065442264139,0.0292148492880213,-0.0592117590271631,0.0553104501818803,0.946765380631124,0.946765380631124,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_MIF","MIF",,,0.0468064183564819,0.693527875795184,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_MIF","MIF",0.0275782497098405,0.118361586737513,0.0468064183564819,0.693527875795184,0.00129083909345832,0.019912490641655,-0.0377376425641855,0.0403193207511022,0.948312860858025,0.948312860858025,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_MIF","MIF",0.000507813004386852,0.126953251096713,0.0468064183564819,0.693527875795184,2.3768907930193e-05,0.00595265436652269,-0.0116434336504543,0.0116909714663147,0.996814060904405,0.996814060904405,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_MIF","MIF",-0.0722379073423985,0.0786049046163202,0.0468064183564819,0.693527875795184,-0.00338119771226508,0.0502339194231935,-0.101839679781724,0.0950772843571941,0.9463356673303,0.9463356673303,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_CXCL9","CXCL9",-0.0249619831527512,0.0907708478281864,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_CXCL9","CXCL9",,,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_CXCL9","CXCL9",-0.0554937389011757,0.118071784896118,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_CXCL9","CXCL9",-0.00379927971666107,0.126642657222036,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_CXCL9","CXCL9",,,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_CCL3","CCL3",0.0331043456764496,0.0768082266274933,-0.042478197294781,0.190999295020756,-0.00140621292695886,0.00711506831655601,-0.0153517468274086,0.0125393209734909,0.843327745581708,0.843327745581708,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_CCL3","CCL3",0.176709535877299,0.0900660223635573,-0.042478197294781,0.190999295020756,-0.00750630252886509,0.0339675411737074,-0.0740826832293315,0.0590700781716013,0.825104446234368,0.825104446234368,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_CCL3","CCL3",-0.0125887856284691,0.0999109970513428,-0.042478197294781,0.190999295020756,0.000534748919627814,0.00487783182088431,-0.00902580144930542,0.0100952992885611,0.91270408294408,0.91270408294408,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_CCL3","CCL3",0.190797134916675,0.107491343615028,-0.042478197294781,0.190999295020756,-0.00810471834026947,0.0367270566606035,-0.0800897493950523,0.0638803127145133,0.825346026385104,0.825346026385104,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_CCL3","CCL3",0.0185895957624963,0.067598530045441,-0.042478197294781,0.190999295020756,-0.000789652516429543,0.0045664057949031,-0.00973980787443961,0.00816050284158053,0.862709210965617,0.862709210965617,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_CCL4","CCL4",0.312466994026633,0.136747003258777,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_CCL4","CCL4",,,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_CCL4","CCL4",-0.318184769241898,0.161761429398148,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
