"outcome_id","dataset","source_id","trait","tier","requested_instrument_rows","harmonised_snps","excluded_snps","pair_harmonisation_status","outcome_ancestry","analysis_role","effect_scale","pair_id","exposure_role","exposure_outcome_overlap_class","cross_analysis_dependence"
"ed_2025_afr","microbiome_2026","GCST90670598","Gut microbiome species presence (Limivicinus sp900547315, GCA_900547315.1)","exploratory",10,5,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670598|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670599","Gut microbiome species presence (Bacteroides eggerthii, GCA_025146565.1)","exploratory",14,7,7,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670599|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670600","Gut microbiome species presence (Blautia A sp003471165, GCF_003471165.1)","exploratory",10,6,4,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670600|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670601","Gut microbiome species presence (Blautia stercoris, GCA_003481745.1)","exploratory",12,6,6,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670601|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670602","Gut microbiome species abundance (Coprobacter fastidiosus, GCF_003634345.1)","exploratory",12,2,10,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670602|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670603","Gut microbiome species presence (UBA1394 sp900066845, GCA_902362965.1)","exploratory",15,8,7,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670603|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670604","Gut microbiome species abundance (Bariatricus comes, GCA_025149785.1)","exploratory",17,7,10,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670604|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670605","Gut microbiome species presence (CAG-45 sp000438375, GCA_902363825.1)","exploratory",20,11,9,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670605|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670606","Gut microbiome species presence (UBA737 sp900549055, GCA_900549055.1)","exploratory",19,7,12,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670606|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670607","Gut microbiome species presence (Bacteroides intestinalis, GCF_000172175.1)","exploratory",8,7,1,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670607|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670608","Gut microbiome species presence (CAG-267 sp001917135, GCA_001917135.1)","exploratory",11,5,6,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670608|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670609","Gut microbiome species presence (CAG-475 sp000434435, GCA_000434435.1)","exploratory",13,4,9,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670609|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670610","Gut microbiome species abundance (Alistipes A indistinctus, GCA_025144995.1)","exploratory",11,2,9,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670610|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670611","Gut microbiome species abundance (CAG-95 sp900066375, GCA_003490145.1)","exploratory",22,7,15,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670611|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670612","Gut microbiome species abundance (Faecalibacterium prausnitzii I, GCF_003287495.1)","exploratory",17,9,8,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670612|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670613","Gut microbiome species presence (Paratractidigestivibacter faecalis, GCF_003416765.1)","exploratory",14,9,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670613|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670614","Gut microbiome species abundance (Ruthenibacterium merdipullorum, GCA_900546885.1)","exploratory",24,8,16,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670614|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670615","Gut microbiome species presence (CAG-196 sp002102975, GCA_900552525.1)","exploratory",12,4,8,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670615|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670616","Gut microbiome species presence (Akkermansia muciniphila B, GCF_018847375.1)","exploratory",10,5,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670616|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670617","Gut microbiome species presence (CAG-103 sp900317855, GCA_900317855.1)","exploratory",14,9,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670617|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670618","Gut microbiome species presence (CAG-274 sp000432155, GCA_000432155.1)","exploratory",11,6,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670618|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670619","Gut microbiome species presence (Desulfovibrio sp900556755, GCF_012843875.1)","exploratory",8,2,6,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670619|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670620","Gut microbiome species presence (Faecalimonas umbilicata, GCF_004346095.1)","exploratory",8,5,3,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670620|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670621","Gut microbiome species presence (Merdicola sp001915925, GCA_001915925.1)","exploratory",12,5,7,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670621|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670622","Gut microbiome species abundance (Fimisoma sp000435715, GCA_000435715.1)","exploratory",21,10,11,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670622|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670623","Gut microbiome species abundance (Lawsonibacter asaccharolyticus, GCA_003112755.1)","exploratory",20,9,11,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670623|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670624","Gut microbiome species presence (UMGS1312 sp900550625, GCA_900550625.1)","exploratory",20,9,11,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670624|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670625","Gut microbiome species presence (CAG-1193 sp900550145, GCA_900550145.1)","exploratory",12,6,6,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670625|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670626","Gut microbiome species presence (Faecousia sp900546075, GCA_900546075.1)","exploratory",17,6,11,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670626|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670627","Gut microbiome species presence (Nanogingivalis sp015257795, GCA_015257795.3)","exploratory",7,3,4,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670627|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670628","Gut microbiome species presence (Rothia mucilaginosa A, GCF_001061665.1)","exploratory",11,6,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670628|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670629","Gut microbiome species presence (Streptococcus mutans, GCF_006739205.1)","exploratory",12,7,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670629|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670630","Gut microbiome species presence (Clostridium sp001916075, GCF_014287815.1)","exploratory",16,6,10,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670630|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670630","Gut microbiome species presence (Clostridium sp001916075, GCF_014287815.1)","primary",1,0,1,"not_estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670630|primary","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670631","Gut microbiome species presence (Eubacterium F sp000433735, GCA_000433735.1)","exploratory",26,19,7,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670631|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670632","Gut microbiome species presence (UBA1685 sp002320595, GCA_002320595.1)","exploratory",10,5,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670632|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670633","Gut microbiome species presence (Bacteroides clarus, GCF_900129655.1)","exploratory",16,9,7,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670633|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670634","Gut microbiome species presence (CAG-245 sp000434195, GCA_000434195.1)","exploratory",12,6,6,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670634|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670634","Gut microbiome species presence (CAG-245 sp000434195, GCA_000434195.1)","primary",1,1,0,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670634|primary","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670635","Gut microbiome species presence (Agathobacter sp000434275, GCA_902363675.1)","exploratory",21,14,7,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670635|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670635","Gut microbiome species presence (Agathobacter sp000434275, GCA_902363675.1)","primary",1,1,0,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670635|primary","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670636","Gut microbiome species presence (Desulfovibrio piger A, GCF_900116045.1)","exploratory",11,6,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670636|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670637","Gut microbiome species presence (Onthousia sp000438295, GCA_000438295.1)","exploratory",13,3,10,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670637|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670638","Gut microbiome species presence (UBA737 sp900549755, GCA_900549755.1)","exploratory",13,8,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670638|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670639","Gut microbiome species presence (Veillonella rogosae, GCF_002959775.1)","exploratory",10,7,3,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670639|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670640","Gut microbiome species presence (Alistipes dispar, GCF_006542685.1)","exploratory",9,4,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670640|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670641","Gut microbiome species abundance (Blautia A sp900066145, GCF_003460605.1)","exploratory",14,2,12,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670641|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670642","Gut microbiome species presence (Parabacteroides goldsteinii, GCF_000969835.1)","exploratory",21,12,9,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670642|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670643","Gut microbiome species presence (Rothia dentocariosa, GCF_000164695.2)","exploratory",17,10,7,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670643|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670644","Gut microbiome species presence (CAG-345 sp000433315, GCA_000433315.1)","exploratory",16,5,11,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670644|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670644","Gut microbiome species presence (CAG-345 sp000433315, GCA_000433315.1)","primary",1,0,1,"not_estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670644|primary","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670645","Gut microbiome species presence (Fimivicinus sp900544375, GCA_900544375.1)","exploratory",13,6,7,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670645|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670646","Gut microbiome species presence (QAMH01 sp900544245, GCA_900544245.1)","exploratory",21,11,10,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670646|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670647","Gut microbiome species abundance (Romboutsia timonensis, GCF_900106845.1)","exploratory",27,10,17,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670647|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670648","Gut microbiome species presence (Ventrimonas sp900538475, GCA_900538475.1)","exploratory",19,6,13,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670648|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670649","Gut microbiome species presence (Woodwardibium sp900760275, GCA_900760275.1)","exploratory",14,6,8,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670649|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670650","Gut microbiome species presence (CAG-238 sp900551415, GCA_900551415.1)","exploratory",16,9,7,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670650|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670651","Gut microbiome species presence (Evtepia excrementipullorum, GCA_900546255.1)","exploratory",12,4,8,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670651|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670652","Gut microbiome species presence (Faecalitalea cylindroides, GCF_000469305.1)","exploratory",14,9,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670652|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670653","Gut microbiome species presence (Onthomonas sp900545815, GCA_900545815.1)","exploratory",15,9,6,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670653|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670654","Gut microbiome species presence (Ruminococcus C sp000980705, GCA_000980705.1)","exploratory",12,6,6,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670654|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670655","Gut microbiome species presence (Scatomorpha intestinigallinarum, GCA_900544295.1)","exploratory",15,6,9,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670655|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670656","Gut microbiome species presence (Sellimonas intestinalis, GCF_001280875.1)","exploratory",16,8,8,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670656|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670657","Gut microbiome species presence (Limiplasma sp900548145, GCA_900548145.1)","exploratory",11,6,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670657|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670658","Gut microbiome species presence (UBA6398 sp003150315, GCA_003150315.1)","exploratory",15,10,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670658|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670659","Gut microbiome species presence (Holdemanella sp900556915, GCF_024460475.1)","exploratory",13,8,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670659|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670660","Gut microbiome species presence (Acidaminococcus intestini, GCF_000425045.1)","exploratory",16,8,8,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670660|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670661","Gut microbiome species presence (Alistipes A pullistercoris, GCF_009557455.1)","exploratory",15,7,8,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670661|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670662","Gut microbiome species presence (Evtepia sp004556345, GCA_004556345.1)","exploratory",19,9,10,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670662|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670663","Gut microbiome species presence (Faecalibacterium prausnitzii, GCF_003324185.1)","exploratory",12,8,4,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670663|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670664","Gut microbiome species presence (Hungatella effluvii, GCF_003201875.1)","exploratory",20,10,10,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670664|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670665","Gut microbiome species presence (Merdibacter merdipullorum, GCA_900543035.1)","exploratory",12,7,5,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670665|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670666","Gut microbiome species presence (Merdimorpha sp002314265, GCA_002314265.1)","exploratory",20,10,10,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670666|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670667","Gut microbiome species abundance (Faecalibacterium sp900539885, GCF_023347535.1)","exploratory",16,5,11,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670667|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670668","Gut microbiome species presence (Lactobacillus delbrueckii, GCF_001433875.1)","exploratory",13,5,8,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670668|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670669","Gut microbiome species abundance (Lactococcus lactis, GCF_900099625.1)","exploratory",18,5,13,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670669|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
"ed_2025_afr","microbiome_2026","GCST90670670","Gut microbiome species presence (Ruminococcus sp900540005, GCA_900540005.1)","exploratory",14,7,7,"estimable","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight","ed_2025_afr|microbiome_2026|GCST90670670|exploratory","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen"
