"pair_id","nsnp","ivw_Q","ivw_Q_df","ivw_Q_p","egger_intercept","egger_intercept_se","egger_intercept_p","steiger_status","steiger_reason","presso_status","loo_status","singlesnp_status"
"ed_2025_afr|microbiome_2026_hunt|GCST90666566|exploratory",4,5.61113582833632,3,0.13214052185844,0.00924726866795431,0.00922744656314249,0.421823788248155,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666567|exploratory",5,10.0718737654686,4,0.0392342260861096,0.00623478122422124,0.0211752491765539,0.787621933261755,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666568|exploratory",4,3.89679551106982,3,0.272826164562478,0.00519169557762751,0.00626976721920483,0.494720800828732,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666569|exploratory",11,8.43880792540575,10,0.586056227941264,0.00255778704554716,0.00265807483022388,0.361053279367113,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666570|exploratory",5,5.33345930386007,4,0.254760984224046,-0.00183474153591289,0.00283619245114157,0.563779409556207,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666571|exploratory",12,19.6439785435964,11,0.0504689497929724,0.00358715965140683,0.0029175784298011,0.247027945981411,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666572|exploratory",9,6.07264896565411,8,0.639094278924112,0.00060392462297337,0.00231286338217152,0.801518936003374,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666573|exploratory",4,0.919219940622853,3,0.82078729175422,-0.00128632259241532,0.00476775598558714,0.812604902749946,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666574|exploratory",4,2.52651177321598,3,0.470518860002498,0.00884725208165848,0.0139150396229702,0.58995235669504,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666575|exploratory",6,6.66606165857789,5,0.246683560605194,0.000196454739506282,0.00327618607804105,0.955060310899892,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666576|exploratory",7,8.78476193948382,6,0.186049649939786,0.00182790838766635,0.00635224011706856,0.78507777317326,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666577|exploratory",4,0.855705937437265,3,0.836101638379971,0.0590456745448595,0.107814504401587,0.638878400482286,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666578|exploratory",5,4.304589609534,4,0.366350736606892,-0.000915300948331151,0.00246388330446991,0.734960381032629,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666579|exploratory",5,2.65287383938966,4,0.617485901956003,0.00272554047558138,0.00515289258762574,0.633487738213356,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666579|primary",0,,,,,,,"not_estimable","No harmonised instruments remained","not_estimable","not_estimable","not_estimable"
"ed_2025_afr|microbiome_2026_hunt|GCST90666580|exploratory",4,2.05573245285959,3,0.560920168059813,-0.000954267029394546,0.00291487745039914,0.774472674472705,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666580|primary",0,,,,,,,"not_estimable","No harmonised instruments remained","not_estimable","not_estimable","not_estimable"
"ed_2025_afr|microbiome_2026_hunt|GCST90666581|exploratory",6,12.8859409414571,5,0.0244713948579716,-0.00294291717314681,0.00447697827350686,0.546861076180087,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666582|exploratory",5,4.02090665657893,4,0.403183835536577,-0.00252842781766553,0.00294280544542373,0.453411039893145,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666583|exploratory",6,4.16402630253326,5,0.526050147376834,0.000155666307566628,0.0130643679300106,0.991063763804993,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666584|exploratory",4,6.01150568058559,3,0.111051788551058,0.0413943370226306,0.0176282561410836,0.143362058462991,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666585|exploratory",4,5.21399107275994,3,0.156781756962986,-0.00516550092388453,0.00341036902871644,0.269075741965951,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666585|primary",0,,,,,,,"not_estimable","No harmonised instruments remained","not_estimable","not_estimable","not_estimable"
